,open,high,low,close,adjclose,volume,ticker
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,75.63507843017578,12722300,SPY
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,77.0086898803711,9233200,SPY
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,76.19876861572266,7350000,SPY
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,77.27434539794922,10924700,SPY
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,80.34566497802734,32481600,SPY
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,81.41477966308594,13809900,SPY
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,80.66960906982422,7626700,SPY
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,79.20526123046875,8451800,SPY
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,78.77763366699219,10044700,SPY
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,79.80784606933594,8249000,SPY
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,80.16423034667969,10590400,SPY
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,81.49901580810547,7938700,SPY
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,82.06918334960938,10766900,SPY
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,82.32190704345703,10578000,SPY
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,82.17288208007812,9572900,SPY
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,81.12963104248047,9926200,SPY
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,82.509765625,12145300,SPY
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,81.79705810546875,7185200,SPY
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,81.75817108154297,6952600,SPY
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,81.41477966308594,9507400,SPY
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,81.65451049804688,6872400,SPY
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,81.09078216552734,7734400,SPY
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,81.2527847290039,7914000,SPY
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,81.62859344482422,9782200,SPY
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,83.5529556274414,14909000,SPY
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,83.68258666992188,11824600,SPY
2001-05-18,129.08999633789062,129.74000549316406,128.10000610351562,129.74000549316406,84.06488037109375,6683100,SPY
2001-05-21,129.83999633789062,131.83999633789062,129.14999389648438,131.64999389648438,85.30242156982422,11531500,SPY
2001-05-22,131.8300018310547,132.08999633789062,131.07000732421875,131.47999572753906,85.19226837158203,8342700,SPY
2001-05-23,131.0500030517578,131.0500030517578,129.25,129.25,83.74736785888672,12330800,SPY
2001-05-24,129.47000122070312,130.0,128.5500030517578,129.6300048828125,83.99360656738281,7902800,SPY
2001-05-25,129.64999389648438,129.6999969482422,127.9000015258789,128.10000610351562,83.0022201538086,7425000,SPY
2001-05-29,128.22000122070312,128.35000610351562,126.9000015258789,127.08000183105469,82.34131622314453,9003900,SPY
2001-05-30,126.58999633789062,127.08999633789062,125.0,125.30000305175781,81.1880111694336,10041800,SPY
2001-05-31,125.43000030517578,126.76000213623047,125.26000213623047,125.94999694824219,81.609130859375,9874200,SPY
2001-06-01,126.19999694824219,127.0999984741211,125.12000274658203,126.7300033569336,82.11453247070312,8848300,SPY
2001-06-04,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,82.509765625,5623500,SPY
2001-06-05,127.48999786376953,129.22999572753906,127.2699966430664,128.8000030517578,83.45580291748047,9115400,SPY
2001-06-06,128.8300018310547,128.8300018310547,127.36000061035156,127.7300033569336,82.76248931884766,12064900,SPY
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,83.06055450439453,7355300,SPY
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,82.28949737548828,8170600,SPY
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,81.70633697509766,7012200,SPY
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,81.5638427734375,9364400,SPY
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,80.8639907836914,7629400,SPY
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,79.0497817993164,12603000,SPY
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,79.17707824707031,16821100,SPY
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,78.79375457763672,11368300,SPY
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,79.13812255859375,7732300,SPY
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,79.55397033691406,8787200,SPY
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,80.45722961425781,12259100,SPY
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,79.8268814086914,12212000,SPY
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,79.09260559082031,8406800,SPY
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,78.98217010498047,8005800,SPY
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,78.93669891357422,10105100,SPY
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,79.37202453613281,10269300,SPY
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,79.66446685791016,9824200,SPY
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,80.65861511230469,8522200,SPY
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,80.63916015625,3303100,SPY
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,79.06663513183594,5517900,SPY
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,77.3576889038086,11665900,SPY
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,77.78007507324219,8339300,SPY
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,76.84434509277344,8630700,SPY
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,76.9223403930664,15328600,SPY
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,78.74824523925781,12002800,SPY
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,79.43048095703125,10433800,SPY
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,78.43634796142578,6915300,SPY
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,79.17060852050781,7469800,SPY
2001-07-18,120.55999755859375,121.63999938964844,120.05999755859375,121.01000213623047,78.63129425048828,7709300,SPY
2001-07-19,122.18000030517578,122.9800033569336,120.76000213623047,122.06999969482422,79.32006072998047,10082900,SPY
2001-07-20,121.1500015258789,121.94000244140625,120.91999816894531,121.33999633789062,78.84574127197266,6705800,SPY
2001-07-23,121.80000305175781,121.87999725341797,118.94999694824219,118.94999694824219,77.292724609375,8065200,SPY
2001-07-24,119.0,119.19999694824219,116.75,117.80000305175781,76.54547882080078,12269000,SPY
2001-07-25,117.91999816894531,119.4800033569336,117.45999908447266,119.0999984741211,77.39016723632812,12088500,SPY
2001-07-26,119.05999755859375,120.8499984741211,118.55999755859375,120.3499984741211,78.20242309570312,12898200,SPY
2001-07-27,120.83000183105469,121.3499984741211,119.91000366210938,120.80999755859375,78.50133514404297,8478800,SPY
2001-07-30,121.19000244140625,121.3499984741211,120.30000305175781,120.8499984741211,78.52729034423828,8547700,SPY
2001-07-31,121.0,122.68000030517578,120.80000305175781,121.3499984741211,78.85221099853516,11918100,SPY
2001-08-01,121.97000122070312,122.69999694824219,121.55000305175781,122.11000061035156,79.3460464477539,11940800,SPY
2001-08-02,123.2300033569336,123.25,121.88999938964844,122.61000061035156,79.67093658447266,11070100,SPY
2001-08-03,122.36000061035156,122.36000061035156,120.9000015258789,121.94000244140625,79.235595703125,10816300,SPY
2001-08-06,121.3499984741211,121.51000213623047,120.0999984741211,120.30000305175781,78.16997528076172,8550100,SPY
2001-08-07,120.2699966430664,121.19999694824219,119.91000366210938,120.7699966430664,78.47534942626953,8865100,SPY
2001-08-08,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,77.0197982788086,15183800,SPY
2001-08-09,118.69999694824219,118.97000122070312,117.86000061035156,118.87999725341797,77.2472152709961,14118500,SPY
2001-08-10,118.80000305175781,119.83999633789062,117.33999633789062,119.29000091552734,77.51365661621094,11173300,SPY
2001-08-13,119.5999984741211,119.8499984741211,118.80999755859375,119.31999969482422,77.53313446044922,7431600,SPY
2001-08-14,120.13999938964844,120.3499984741211,118.80000305175781,119.2699966430664,77.50064086914062,13178100,SPY
2001-08-15,119.2300033569336,119.61000061035156,118.08000183105469,118.23999786376953,76.83138275146484,8520600,SPY
2001-08-16,117.80000305175781,118.75,117.0,118.6500015258789,77.09778594970703,10734700,SPY
2001-08-17,117.6500015258789,117.87000274658203,116.01000213623047,116.75,75.86315155029297,11604600,SPY
2001-08-20,116.80000305175781,117.9000015258789,116.55000305175781,117.83000183105469,76.5649642944336,10417400,SPY
2001-08-21,117.80000305175781,118.54000091552734,115.80000305175781,115.81999969482422,75.2588882446289,14480800,SPY
2001-08-22,116.75,117.43000030517578,115.77999877929688,117.0199966430664,76.03860473632812,11752300,SPY
2001-08-23,116.95999908447266,117.5199966430664,116.48999786376953,116.5999984741211,75.76570892333984,8744100,SPY
2001-08-24,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,77.33818054199219,11687700,SPY
2001-08-27,118.97000122070312,119.19999694824219,118.26000213623047,118.30999755859375,76.87687683105469,7425100,SPY
2001-08-28,118.27999877929688,118.48999786376953,116.58000183105469,116.58000183105469,75.75272369384766,12046600,SPY
2001-08-29,117.12999725341797,117.18000030517578,115.16999816894531,115.54000091552734,75.07695007324219,16180000,SPY
2001-08-30,114.8499984741211,115.73999786376953,112.04000091552734,113.31999969482422,73.63438415527344,17692600,SPY
2001-08-31,113.4000015258789,114.7699966430664,113.12999725341797,114.1500015258789,74.17369079589844,15985400,SPY
2001-09-04,113.8499984741211,116.16999816894531,113.37000274658203,113.41999816894531,73.6993179321289,24473400,SPY
2001-09-05,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,73.88134002685547,21477100,SPY
2001-09-06,112.6500015258789,113.30000305175781,110.7699966430664,110.7699966430664,71.97738647460938,21653000,SPY
2001-09-07,110.0199966430664,111.25,108.62999725341797,108.72000122070312,70.64533233642578,33133900,SPY
2001-09-10,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,71.50952911376953,23408700,SPY
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,67.77326965332031,32388700,SPY
2001-09-18,104.33000183105469,105.30000305175781,103.36000061035156,104.05000305175781,67.61083221435547,22029200,SPY
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,66.24626159667969,42771800,SPY
2001-09-20,100.4000015258789,101.80999755859375,98.55999755859375,98.70999908447266,64.14093780517578,36210900,SPY
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,63.448917388916016,49782100,SPY
2001-09-24,99.72000122070312,101.16000366210938,99.05999755859375,100.69999694824219,65.67953491210938,25549600,SPY
2001-09-25,100.75,102.0,99.9000015258789,101.75,66.36437225341797,25466200,SPY
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,66.12959289550781,18587500,SPY
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,66.70353698730469,20536800,SPY
2001-09-28,102.9800033569336,109.62000274658203,102.5,104.44000244140625,68.11888122558594,21687200,SPY
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105469,104.2699966430664,68.00798797607422,20457400,SPY
2001-10-02,104.0,105.58000183105469,103.6500015258789,105.58000183105469,68.86241149902344,19833100,SPY
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,70.01687622070312,32045800,SPY
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,70.07557678222656,32674100,SPY
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,69.93858337402344,29796100,SPY
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,69.48208618164062,12970300,SPY
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,69.11028289794922,15976300,SPY
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,70.6495361328125,19987400,SPY
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,71.74530792236328,23006300,SPY
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,71.41914367675781,31360500,SPY
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,71.28872680664062,16873000,SPY
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,71.73873901367188,15877100,SPY
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,70.21251678466797,28542300,SPY
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,70.06253051757812,16510000,SPY
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,70.01687622070312,21912500,SPY
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,71.39957427978516,17540600,SPY
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,71.03434753417969,22062500,SPY
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,70.84521484375,16065200,SPY
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,72.1170425415039,27467900,SPY
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,71.95396423339844,18623300,SPY
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,70.08208465576172,18727500,SPY
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,69.2406997680664,26178600,SPY
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,69.00589752197266,28124200,SPY
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,70.77344512939453,29806800,SPY
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,71.25608825683594,17575900,SPY
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,72.18878936767578,15929500,SPY
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,73.31063079833984,23245800,SPY
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,73.21281433105469,19716000,SPY
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,73.44110107421875,22563500,SPY
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,73.51937103271484,15895800,SPY
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,73.06929779052734,26068800,SPY
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,74.71292114257812,15296200,SPY
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,74.78466796875,17571300,SPY
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,74.92164611816406,19470200,SPY
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,74.58899688720703,18134900,SPY
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,75.50867462158203,13625400,SPY
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,74.8759994506836,16209700,SPY
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,74.38028717041016,11470200,SPY
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,75.4499282836914,6717100,SPY
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,75.61298370361328,13726000,SPY
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,75.28690338134766,19261400,SPY
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,73.92372131347656,20195500,SPY
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,74.92164611816406,16354700,SPY
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,74.38677215576172,13680300,SPY
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,73.94328308105469,15220400,SPY
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,75.19556427001953,17239900,SPY
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,76.57181549072266,25204000,SPY
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,76.53266143798828,17972900,SPY
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,76.02393341064453,18857800,SPY
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,74.60203552246094,13862700,SPY
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,74.45199584960938,20833300,SPY
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,74.53683471679688,16171500,SPY
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,73.0888671875,19026700,SPY
